재료,d2024,d2022,상관
exp11_decay_1.30,-1.336235266757857,-2.3627442676588117,0.9615575417094637
exp76_hgb_s7,-1.3460723685881915,-1.77539847699415,0.965813344205386
exp78_cat300_s7,-1.363489941952345,-0.7880032085266775,0.942769828212832
exp11_decay_1.05,-1.398048436543342,-1.758072251209497,0.9665599517381945
exp76_hgb_s2024,-1.4037046213721815,-2.1944738948648235,0.9669909332831893
exp04_hgb_domain,-1.4070484506384373,-1.8264576305382363,0.9669177514086457
exp81_hf_league_role,-1.4162914946797,-1.4955543191752518,0.9660146604886842
exp52_mc4_2024,-1.5551628192167488,,0.8641945526352192
exp106_core12,-1.6298572229095365,-1.8011092986325306,0.9184178148622064
exp61_base,-1.635325927465403,-1.8732466316478957,0.9669579434682494
exp79_cattime600,-1.6580880661365427,-1.862203280461605,0.9124215067426986
exp11_decay_1.10,-1.6672791033012224,-2.0967217908202107,0.9654761491218053
exp79_cat600,-1.7095305198527866,-0.2627127638182847,0.9154704740176636
exp78_cattime300_s7,-1.710163170551282,-1.5658347403968431,0.944381338600402
exp03_hgb_raw,-1.728536683415216,-1.7379578113402294,0.9532090267158984
exp60_recent3,-1.7302733728963293,-1.8264576305382363,0.9617264754235167
exp09_tm_league_pitch_means,-1.742053419784284,-0.6541121773451231,0.9529693795962885
exp37_nn_seedavg,-1.7574699563510654,-0.9686348497184305,0.95818065509707
exp36_nn,-1.7995943503462675,-2.205842963606819,0.9213207508831344
exp83_xgb_hf,-1.8040997430662786,-3.2836272576275416,0.9344469374603274
exp81_hf_cat_domain,-2.1098039086286935,-1.2648752589633494,0.9450905020446813
exp99_multitask,-2.1242530859943987,,0.873404832329225
exp62_L1,-2.1732275423597125,-2.7563201192543074,0.9416436582027513
exp05_catboost_raw,-2.1962106052875185,-1.306844593768064,0.9248545723838819
exp35_nn_2024,-2.268266643259964,,0.7583792824018568
exp62_L2,-2.6375137122253145,-3.9067466715836385,0.8923787041038926
